restaurant_name,location,cuisine,michelin_stars,google_rating,total_google_reviews,reviewer,rating,review_text,date,language
Lahnyai,"Bangkok, Thailand",Thai contemporary,0,4.6,109,Genta,5,"Had the most incredible dining experience at Lahnyai by Nusara, one of Asia's Best 50 Restaurants by the famous Chef Ton. I went for their tasting menu, which had so many courses, and each one was a masterpiece. The royal Thai food was presented beautifully and so unique—my taste buds were in heaven! The service was top-notch, everything felt so well taken care of. It’s already in the Michelin Guide, and I’m sure it’ll get a Michelin star soon. Definitely a must-try for Thai cuisine lovers!",a year ago,en
Wana Yook,"Bangkok, Thailand",Thai contemporary,1,4.6,199,Sang Ly,5,"I had an absolutely fantastic dining experience at Wana Yook Thai Restaurant in Bangkok. From start to finish, everything was exceptional.

The ambiance is elegant yet warm. It is set in a beautifully restored colonial-style building that feels both historic and intimate. The service was attentive and genuinely thoughtful. The staff took the time to explain each course and were happy to adjust the spice levels to suit our preferences.

The food was the highlight of the evening. Wana Yook’s tasting menu, inspired by khao gaeng, is truly impressive. Each course features rice from a different region of Thailand, and the flavors are bold, complex, and beautifully balanced. Every dish shows creativity and deep respect for traditional Thai cuisine, presented with a refined modern touch.

The restaurant has earned a Michelin star, and it is easy to understand why. The use of local ingredients and the celebration of Thai culinary heritage come through in every bite.

If you are looking for a memorable and high-end Thai dining experience in Bangkok, Wana Yook is a must-visit. I cannot wait to go back!",3 weeks ago,en
Wana Yook,"Bangkok, Thailand",Thai contemporary,1,4.6,199,Cass Liebeknecht,5,"What can I say but WOW.

We saw Mark Weins review of this Michelin  Star restaurant and had to put it on our bucket list to visit.

What an experience it was, from the moment we arrived.

The building itself is nestled back from the hustle and bustle of Bangkok.  Its architecture and design is breathtakingly beautiful with whimsical touches.  My husband especially liked Pinocchio in the waiting room.

The staff were impeccable with service and explaining the food to us.
I ordered the wine pairing package and fell in love with the Thai Sato Wine, we took a bottle home with us.

The French Sommelier was attentive and the food wine pairing was perfection.

I simply cannot fault, and I left feeling more than full.

The 10 courses were beautifully curated, and the concept of the perfect bite executed brilliantly.

Bravo and thank you for a memorable dining experience.",a month ago,en
Wana Yook,"Bangkok, Thailand",Thai contemporary,1,4.6,199,Joey Cheng,5,"Thank you for such a fantastic meal from the team of Wana Yook.

The restaurant is hidden at a nice and quiet garden right next to the BTS station.

The menu consists of native Thailand elements - Seafood, especially prawns and fish sauce are well incorporated in a lot of the dishes; Curry - meat infused with lots of locally sourced fresh herbs; coconut - local specialty that gives freshness and sweetness; rice - different types of rice to compliment the dishes. Overall, the whole menu is well designed with perfect balanced flavour, texture and composition. Guests that are not used to Thai level of spiciness can request milder spice level.

I enjoyed every dish from entree to dessert!

The portion is relative big for fine dining so female guests with a smaller appetite can choose to taste a bit of everything on the spot and have the rest to-go.

I think it's just a matter of time before Wana Yook grabs another Michelin star. Highly recomment to anyone visiting Bangkok!",a month ago,en
Wana Yook,"Bangkok, Thailand",Thai contemporary,1,4.6,199,Sarojinee Somboonsap (Jule),5,"A fun way to enjoy Thai cuisine!
The spiciness and full flavors were an amazing experience.
The service was warm and welcoming .. definitely recommend for those who love Thai food.",a week ago,en
Wana Yook,"Bangkok, Thailand",Thai contemporary,1,4.6,199,Chad Fiedler,5,"Absolutely phenomenal restaurant! I think all the dishes had the most impactful flavor of most of the Michelin restaurants I've eaten at. The service was top notch and very attentive. A lot of food too, I was completely full by the end of the tasting menu. They are also able to accommodate different spice tolerances. Would recommend this place to anyone looking for a fine dining experience in Bangkok.",4 months ago,en
Preaw Pak,"Phra Nakhon Si Ayutthaya, Thailand",Thai,0,4.3,2838,feian ooi,5,"A local friend bring us here, the seafood are fresh and meaty, enjoy the food here very much. Good portion and price are reasonable.",2 months ago,en
Preaw Pak,"Phra Nakhon Si Ayutthaya, Thailand",Thai,0,4.3,2838,Earn S.,5,"My go-to spot every time I’m in Ayutthaya. The food’s really good and totally worth the price. The grilled shrimp is a must—super fresh, comes in big portions, and not pricey at all. They usually have three sizes to choose from. I also really like their fried rice, tom yum, and the seafood sauce is amazing. It’s in the market area but there’s parking, which is super convenient. Definitely a place I keep coming back to.",5 months ago,en
Preaw Pak,"Phra Nakhon Si Ayutthaya, Thailand",Thai,0,4.3,2838,SJ2,4,This one is the famous Thai restaurant of Ayutthaya. I saw so many a lot of government officer come here. The ingredient is super fresh there is seafood live stock ready to cook. The food is tastes really good and decent price. The staff fast and good service. But parking is hard to find.,7 months ago,en
Preaw Pak,"Phra Nakhon Si Ayutthaya, Thailand",Thai,0,4.3,2838,Sakdinant Riangkrul,5,"If shrimp were a religion, this place would be the temple. Tucked along the road of Ayutthaya, this lunch gem delivers shrimp so fresh they probably filled out a time sheet this morning. Swap riverside with marketside.

The grilled river prawns? Massive. Like, “should I tip this prawn?” massive. Heads full of rich, golden fat that made us question everything we thought we knew about flavor—and cholesterol. We went in thinking we’d order light. We left Googling if it’s socially acceptable to drink prawn oil straight.

Sides were no afterthought either—spicy dips that slap, rice that actually compliments the meal instead of just showing up, and a riverside view that’s one strong gust away from a full food meditation session. Bonus: zero tourist-trap energy. Just good food, good people, and shrimp that might haunt our dreams (in the best way).

Come hungry, leave full—and maybe with a few shrimp shells in your pocket for emotional support.",6 months ago,en
Preaw Pak,"Phra Nakhon Si Ayutthaya, Thailand",Thai,0,4.3,2838,Yongplut Y,5,"A Must-Try Grilled Shrimp Spot in Ayutthaya! 🦐🔥

If you're visiting Ayutthaya, you can’t leave without trying some grilled river prawns—and this place is one of the best! The province is known for its shrimp, and while there are many restaurants to choose from, this one stands out with its great flavor and reasonable prices.

The restaurant is surrounded by other grilled shrimp spots, but what makes this one special is how perfectly they grill the prawns. The texture is still juicy and bouncy, and you can really taste the natural sweetness.

I ordered 1 kg of grilled shrimp (they were huge!), asked them to use some to make Tom Yum Goong (spicy prawn soup), and added a separate dish of fried shrimp. Everything was super fresh and flavorful.

This place is really popular with locals, so I recommend coming early—around 11:00–11:30 AM. I arrived at 11:10, and by the time I finished placing my order, the restaurant was nearly full. They have 3 seating zones, and two of them were packed already!

If you're a seafood lover, don’t miss this gem in Ayutthaya!",6 months ago,en
Tambu,"Phuket, Thailand",Indian,0,4.7,635,Mark Gilbee,5,"Modern Indian cuisine with a twist.
Some old favourites and some interesting appetisers with great presentation.
My wife has dietary requirements due to requiring gluten free which I mentioned in the booking and we were well catered for with the head chef confirming what they could change for the dishes we selected.
We chose a range of appetisers and dessert.
Presentation, service and taste was excellent.
A shame it was raining as it’s a rooftop restaurant with a great view.
Atmosphere was still great and would definitely recommend for an experience.",a week ago,en
